Danceability,Artist Name,Track Name,Popularity,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,Liveness,valence,tempo,duration_in min/ms,time_signature,Genre
0.585,Mor,◊ñ◊ô◊õ◊®◊ï◊ü ◊ô◊©◊ü,370000,0.45700000000000002,7,24/12/1899,minor,-0.0516,-3.45,,82.1,-0.0132,143.793,232000,4,Pop Music
0.729,T. Rex,Bang a Gong (Get It On) - 2003 Remaster,630000,0.81799999999999995,2,22/12/1899,major,-0.0732,-1.57,0.284,69.5,-0.0906,125.814,4.45,4,Rock Music
0.95,Megan Thee Stallion,Thot Shit,880000,0.69299999999999995,9,28/12/1899,major,-0.0898,-0.133,,67.3,-0.0891,130.02,3.07725,4,Pop Music
0.503,Dudu Tassa,◊ú◊ï◊ú◊î,420000,0.60099999999999998,11,26/12/1899,minor,-0.0319,-5.3,,63.3,-0.0302,151.852,198667,4,Rock Music
-5,Storm Orchestra,The Shining of My Soul,150000,0.74099999999999999,2,26/12/1899,minor,-0.0379,-0.00883,1.54e-06,58.95,-0.0257,95.089,210316,4,Rock Music
-5,Sillaba,Na,120000,0.0843,1,17/12/1899,major,-0.0467,-9.89,0.949,69.1,-0.0172,94.195,3.32035,4,Instrumental Music
-5,"Claude Debussy, Daniel Hope, Zürcher Kammerorchester","Rêverie, L. 68 (Arr. Badzura)",320000,0.066900000000000001,-6,10/12/1899,major,-0.0448,-9.43,0.607,63.1,-0.004,81.937,6.1469,4,Instrumental Music
-5,strawbey,how do you feel,360000,0.47299999999999998,6,22/12/1899,minor,-0.0318,-2.84,0.749,60.7,-0.0046,105.179,297613,4,Indie Music
0.523,The Raincoats,Lola,500000,0.85399999999999998,9,23/12/1899,major,-0.0954,-4.78,0.000939,77.1,-0.083,146.688,243507,4,Indie Music
0.811,Pepe Mogt,Endless Staircase,320000,0.157,11,15/12/1899,major,-0.0428,-9.72,0.95,60.8,-0.0559,116.014,331035,4,Indie Music
-5,Salem,DRACULADS,400000,0.93999999999999995,6,29/12/1899,minor,-0.158,-0.0323,2.28e-05,70.6,-0.0444,174.978,137143,3,Alt Music
0.537,Eviatar Banai,◊ê◊ï◊™◊ô◊ï◊™ ◊§◊ï◊®◊ó◊ï◊™ ◊ë◊ê◊ï◊ô◊®,340000,0.84699999999999998,11,27/12/1899,minor,-0.0278,-4.88,0.000131,62,-0.0557,90.01,211893,4,Rock Music
-5,Adam Douglas,Change My Mind,350000,0.47299999999999998,9,24/12/1899,major,-0.0339,-3.89,3.83e-05,77.3,-0.02,132.764,301304,4,Blues
0.778,Masked Wolf,Astronaut In The Ocean,970000,0.69499999999999995,4,25/12/1899,minor,-0.0913,-1.75,,65,-0.0472,149.996,132780,4,Pop Music
-5,Stone Sour,Bother,660000,0.28100000000000003,1,24/12/1899,major,-0.0287,-3.88,2.29e-05,65.8,-0.0141,89.914,240400,4,Metal Music
-5,Fink,Boneyard - Edit,410000,0.47499999999999998,,23/12/1899,minor,-0.0265,-8.43,0.000106,85.5,-0.0391,106.538,200000,3,Blues
0.609,grandson,Oh No!!!,580000,0.65900000000000003,2,24/12/1899,major,-0.0442,-0.0592,0.000292,66.1,-0.0522,80.996,215035,4,Rock Music
0.53,Jason Isbell and the 400 Unit,Dreamsicle,560000,0.55000000000000004,2,25/12/1899,major,-0.0249,-1.63,2.21e-06,75.2,-0.0492,97.334,224034,4,Alt Music
-5,Sons Of Apollo,Desolate July,260000,0.84799999999999998,6,26/12/1899,minor,-0.0498,-0.00396,0.216,64.6,-0.0234,134.999,358893,4,Metal Music
0.64,Silent Theory,The Price,390000,0.874,7,27/12/1899,major,-0.0367,-0.00756,,58.11,-0.0426,114.992,216576,4,Metal Music
0.727,Ava Max,EveryTime I Cry,790000,0.83199999999999996,9,27/12/1899,minor,-0.0366,-1.81,,56.15,-0.0213,127.035,2.96426667,4,Pop Music
-5,System Of A Down,Chop Suey!,800000,0.93400000000000005,7,28/12/1899,minor,-0.119,-0.00278,0.0015,63.2,-0.0287,127.066,210240,4,Metal Music
0.787,Taleban Dooda,Chopstix,460000,0.67400000000000004,-6,26/12/1899,minor,-0.283,-0.474,,56.97,-0.0765,130.099,114462,4,Hip Hop Music
0.717,Rick Springfield,Jessie's Girl,650000,0.58799999999999997,2,18/12/1899,major,-0.0535,-3.31,,60.2,-0.0852,131.537,3.23778333,4,Rock Music
0.618,Bright Eyes,Lua,490000,0.155,2,14/12/1899,major,-0.0799,-8.11,3.3e-05,57.7,-0.0305,105.325,271600,3,Indie Music
-5,Zero 9:36,In My Hands,490000,0.88900000000000001,,27/12/1899,minor,-0.155,-0.00664,,63.9,-0.0589,196.163,164191,4,Rock Music
0.593,The Bobby Fuller Four,I Fought the Law - Single Version,570000,0.80400000000000005,7,26/12/1899,major,-0.0319,-1.05,2.22e-06,54.7,-0.0962,148.959,138360,4,Indie Music
0.64,Molly Payton,How to Have Fun,380000,0.81799999999999995,11,26/12/1899,minor,-0.0312,-0.0612,0.751,59.89,-0.0644,115.996,211360,4,Indie Music
0.659,Smallpools,the answer,530000,0.93100000000000005,2,27/12/1899,minor,-0.0326,-0.182,3.63e-05,84.7,-0.0861,115.965,170667,4,Rock Music
0.701,Sarit Hadad,◊ë◊ú◊ô ◊©◊ë◊ô◊ß◊©◊™◊ô,260000,0.64400000000000002,9,26/12/1899,minor,-0.0288,-6.06,,58.64,-0.0627,107.966,226018,4,Pop Music
0.705,The Beatles,With A Little Help From My Friends - Remastered 2009,650000,0.51500000000000001,4,22/12/1899,major,-0.0337,-3.65,,88.9,-0.0803,112.035,164107,4,Rock Music
-5,Van Der Graaf Generator,Cat's Eye/Yellow Fever (Running),320000,0.41099999999999998,2,15/12/1899,minor,-0.0568,-2.81,0.0111,56.6,-0.0287,93.57,320227,4,Rock Music
-5,Sodom,Sodom & Gomorrah,340000,0.997,7,26/12/1899,major,-0.108,-0.00104,0.33,83.8,-0.00352,174.952,246227,4,Metal Music
-5,Coldplay,Sparks,750000,0.26800000000000002,1,21/12/1899,major,-0.0281,-7.48,0.0517,60.4,-0.0165,102.617,227093,3,Rock Music
0.681,Numl6ck,stuck,510000,0.76500000000000001,-6,27/12/1899,major,-0.0352,-0.6,,86.7,-0.0185,92.534,126504,4,Hip Hop Music
0.823,Altin G√ºn,Y√ºce Dag Basinda,480000,0.56899999999999995,7,22/12/1899,minor,-0.0498,-0.571,0.00242,59.38,-0.0831,111.974,258316,4,Indie Music
-5,Bush,Swallowed - Remastered,520000,0.56499999999999995,1,25/12/1899,major,-0.0368,-0.014,0.000225,77.2,-0.0127,179.492,291053,4,Rock Music
0.797,Missy Elliott,Get Ur Freak On,700000,0.75,,22/12/1899,major,-0.247,-5.33,0.108,59.5,-0.074,177.87,211120,4,Hip Hop Music
-5,King Quartz,Vcrheadaches - Negative 32 Memphis,210000,0.51300000000000001,-6,23/12/1899,minor,-0.0315,-0.0307,0.928,60.6,-0.016,146.218,148870,4,Indie Music
-5,Pool Toys,Slow Down,100000,0.67000000000000004,6,23/12/1899,minor,-0.0633,-2.44,0.000675,89.3,-0.0461,89.487,250191,4,Pop Music
0.647,Tears For Fears,Mad World,650000,0.89600000000000002,4,26/12/1899,major,-0.0509,-0.709,0.0505,56.14,-0.0953,118.729,215400,4,Indie Music
0.625,Rodney Atkins,Watching You,680000,0.84799999999999998,2,27/12/1899,major,-0.0314,-1.05,,73,-0.0716,137.993,3.923783333,4,Country Music
0.686,Mel McDaniel,Louisiana Saturday Night,660000,0.622,2,24/12/1899,major,-0.0857,-5.32,,55.11,-0.0982,163.245,2.403116667,4,Country Music
0.7,Jack Harlow,Baxter Avenue,550000,0.67600000000000005,8,23/12/1899,major,-0.372,-1.5,,60.6,-0.0684,92.597,207797,4,Hip Hop Music
-5,Tim McGraw,Just To See You Smile,660000,0.82299999999999995,6,23/12/1899,major,-0.0297,-1.27,,55.23,-0.0702,94.342,3.586216667,4,Country Music
0.848,Bobby Rush,Chicken Heads,370000,0.65100000000000002,9,23/12/1899,major,-0.0657,-0.849,0.00139,63.8,-0.0844,88.818,154009,4,Blues
0.725,Cap Kendricks,DOOM,480000,0.49299999999999999,9,23/12/1899,minor,-0.238,-0.591,0.0193,65.2,-0.0639,84.019,136786,4,Hip Hop Music
0.611,Daichi Yamamoto,maybe,320000,0.63800000000000001,,25/12/1899,minor,-0.18,-4.34,,62.9,-0.0617,83.4,194643,4,Indie Music
0.751,Bebe Rexha,Break My Heart Myself (feat. Travis Barker),720000,0.85699999999999998,1,27/12/1899,minor,-0.0752,-3.1,,58.01,-0.0501,104.984,151999,4,Pop Music
0.512,Arik Einstein,◊ß◊ó ◊ú◊ö ◊ê◊ô◊©◊î - ◊©◊ë◊ú◊ï◊ú - ◊®◊ô◊û◊ê◊°◊ò◊®◊ô◊†◊í,310000,0.68000000000000005,11,20/12/1899,minor,-0.0519,-0.0335,,56.2,-0.0315,137.099,237653,4,Rock Music
0.58,Fleetwood Mac,Songbird - 2004 Remaster,610000,0.084199999999999997,-6,16/12/1899,major,-0.0302,-9.82,0.00126,61,-0.0388,92.123,200813,4,Rock Music
-5,Little Simz,Introvert,630000,0.87,1,25/12/1899,minor,-0.114,-4.32,0.0191,61.6,-0.0117,92.685,362653,4,Pop Music
-5,Traceless,Ghost,330000,0.84999999999999998,6,28/12/1899,minor,-0.124,-0.133,5.47e-05,64.8,-0.0435,146.97,180677,4,Metal Music
0.5,Hiss Golden Messenger,I Need a Teacher,480000,0.76400000000000001,9,24/12/1899,major,-0.0407,-3.69,0.00193,81.9,-0.0683,85.981,197597,4,Alt Music
-5,The Blasters,American Music,350000,0.91800000000000004,4,23/12/1899,major,-0.0527,-0.0706,0.0399,77.8,-0.097,192.586,127627,4,Rock Music
-5,Superheaven,Next To Nothing,340000,0.80000000000000004,8,26/12/1899,major,-0.0327,-0.00222,0.0582,58.14,-0.0292,164.073,244359,4,Rock Music
-5,Mandevilla,A Time For Love,550000,0.216,7,13/12/1899,minor,-0.0323,-9.72,0.933,86.6,-0.012,121.925,5.13645,4,Instrumental Music
0.513,Michael Burks,What Are You Doin' to Me,230000,0.68899999999999995,,25/12/1899,major,-0.0338,-0.261,0.0205,90.4,-0.0794,98.4,238013,4,Blues
0.779,KUƒåKA,No Good For Me,380000,0.54600000000000004,6,22/12/1899,minor,-0.0508,-0.0342,0.757,58.24,-0.0744,125.016,215117,4,Alt Music
0.712,James TW,When You Love Someone - Acoustic,630000,0.29799999999999999,7,23/12/1899,major,-0.0407,-7.79,,61.5,-0.0568,125.019,3.50178333,4,Acoustic Folk
-5,George Thorogood & The Destroyers,"Ride On Josephine - Live In Boston, Massachusetts / 1982",250000,0.96499999999999997,7,24/12/1899,major,-0.105,-0.189,0.198,147.9,-0.0441,106.17,501010,4,Blues
0.582,Moneybagg Yo,Wockesha,750000,0.53700000000000003,,22/12/1899,major,-0.619,-1.29,,57.49,-0.0771,82.103,180930,4,Hip Hop Music
-5,Jeff Beck,Isolation,490000,0.81299999999999994,2,26/12/1899,major,-0.1,-0.0923,0.000151,62.7,-0.0202,136.78,314522,4,Rock Music
-5,Slowdive,When The Sun Hits,630000,0.53200000000000003,2,20/12/1899,major,-0.0263,-0.0101,0.709,60.1,-0.0218,93.512,285907,4,Rock Music
-5,Obituary,Slowly We Rot,440000,0.94699999999999995,,25/12/1899,major,-0.0835,-0.000108,0.00968,62.4,-0.00835,107.1,218427,3,Metal Music
0.8,Fat Joe,Sunshine (The Light),740000,0.83199999999999996,,26/12/1899,major,-0.266,-0.87,,82.2,-0.0736,106.983,149725,4,Hip Hop Music
0.555,13th Floor Elevators,Slip Inside This House - Stereo LP Version,430000,0.69399999999999995,9,23/12/1899,minor,-0.0426,-1.01,,62.3,-0.0602,127.423,482278,4,Rock Music
-5,Rendez Vous,Sentimental Animal,390000,0.76900000000000002,2,26/12/1899,major,-0.0393,-0.000393,0.572,82,-0.0607,155.957,275391,4,Indie Music
0.596,Mukesh,Maine Tere Liye,300000,0.66000000000000003,3,25/12/1899,major,-0.0309,-8.5,0.000392,87.1,-0.0894,126.195,3.108216667,4,Bollywood Music
0.534,Lenny Kravitz,Fields Of Joy,450000,0.57699999999999996,11,21/12/1899,minor,-0.0387,-0.352,0.0103,59.81,-0.0218,83.973,237467,4,Rock Music
-5,Architects,Broken Cross,480000,0.95599999999999996,8,27/12/1899,major,-0.141,-0.000302,0.000252,61.9,-0.0174,159.977,232939,4,Metal Music
0.573,St. Paul & The Broken Bones,Call Me,610000,0.78600000000000003,7,27/12/1899,major,-0.0352,-0.634,0.212,61.7,-0.0612,110.289,171267,4,Pop Music
0.506,Combichrist,Understand,340000,0.88,4,25/12/1899,minor,-0.0374,-0.000254,0.00127,59,-0.0034,130.029,334921,4,Metal Music
0.604,Eryn Martin,Ball - Remix,450000,0.48099999999999998,8,20/12/1899,major,-0.051,-0.221,0.00147,62.2,-0.0158,82.481,220347,4,Alt Music
-5,Daklon,◊ê◊ô◊ô◊ú◊™ ◊ó◊ü,300000,0.72899999999999998,7,24/12/1899,minor,-0.0492,-4.31,,57.75,-0.0967,165.378,291520,4,Pop Music
0.631,Chelsea Collins,Hotel Bed (feat. Swae Lee),590000,0.74199999999999999,7,27/12/1899,major,-0.0949,-2.94,,64.8,-0.0474,149.909,202114,4,Pop Music
0.643,Artur Menezes,Fading Away,400000,0.91300000000000003,8,27/12/1899,major,-0.0351,-0.0651,0.0017,54.27,-0.0449,112.988,224427,4,Blues
0.572,The Who,I Can't Explain - Mono Version,520000,0.68799999999999994,9,27/12/1899,major,-0.0608,-0.474,,57.2,-0.0856,138.841,125320,4,Indie Music
0.805,Lera Lynn,Shape Shifter,340000,0.68400000000000005,11,23/12/1899,minor,-0.0295,-0.0601,0.0781,62,-0.0962,130.042,231227,4,Blues
0.623,Icon For Hire,Brittle,530000,0.88100000000000001,11,27/12/1899,minor,-0.0511,-0.0247,,63.2,-0.0238,145.975,208500,4,Rock Music
0.606,Junior Mesa,All Or Nothin,450000,0.63,-6,24/12/1899,minor,-0.0603,-2.37,,64.9,-0.0707,74.982,148083,4,Pop Music
0.691,Oliver Malcolm,Runaway,,0.753,11,25/12/1899,minor,-0.0634,-0.00266,0.31,60.7,-0.0886,157.903,125689,4,Rock Music
0.77,Dro Kenji,Kill Cupid,620000,0.57999999999999996,4,25/12/1899,major,-0.0461,-0.136,,61.1,-0.0202,115.98,249475,4,Hip Hop Music
-5,Carlos Cipa,Surges (variation),470000,0.0123,,02/12/1899,minor,-0.0419,-9.93,0.9,58.71,-0.00355,119.505,320000,4,Alt Music
0.589,Ulver,Ulvsblakk,360000,0.35799999999999998,9,22/12/1899,minor,-0.0348,-7.52,0.749,60.7,-0.01,117.011,416157,4,Metal Music
0.576,Wind on Tin,Jess Williamson,330000,0.45100000000000001,9,22/12/1899,minor,-0.0275,-4.15,0.139,62.8,-0.0302,109.98,3.108483333,4,Acoustic Folk
0.696,Maximillian,Love Like This,600000,0.48799999999999999,3,23/12/1899,major,-0.0489,-2.73,,109.4,-0.0425,140.181,167289,4,Pop Music
-5,Black Stone Cherry,Me and Mary Jane,490000,0.93100000000000005,6,28/12/1899,minor,-0.111,-0.014,0.000105,63.5,-0.0695,84.954,248147,4,Rock Music
0.829,lentra,o shit!,550000,0.63100000000000001,1,24/12/1899,major,-0.106,-8.75,0.0123,60.9,-0.0792,106.863,136822,4,Indie Music
-5,The Fall of Troy,Mouths Like Sidewinder Misssles,460000,0.88300000000000001,,27/12/1899,major,-0.0978,-0.057,0.0216,71,-0.0392,123.9,224347,4,Rock Music
0.668,Caspr,Coke Nose,30000,0.64500000000000002,1,26/12/1899,minor,-0.0483,-0.131,1.65e-05,63.8,-0.0424,155.013,164118,4,Hip Hop Music
0.601,The Sweetgreens,Moon River,590000,0.037100000000000001,2,06/12/1899,minor,-0.0399,-8.85,0.578,59.91,-0.0121,112.603,3.225216667,4,Instrumental Music
0.854,Noa Faran,The Rumour,120000,0.628,11,25/12/1899,minor,-0.13,-4.27,,65,-0.0619,99.972,162147,4,Hip Hop Music
0.604,Jade Like The Stone,Fire In The Blood - Live Masterlink Session,160000,0.46200000000000002,7,22/12/1899,minor,-0.0394,-4.55,0.00109,58.01,-0.0565,86.025,257430,4,Rock Music
0.512,Catatonia,Mulder and Scully,490000,0.81299999999999994,6,26/12/1899,minor,-0.0428,-0.299,,57.65,-0.0597,108.798,251266,4,Indie Music
0.513,Dashboard Confessional,Vindicated,540000,0.81100000000000005,3,28/12/1899,major,-0.0348,-0.272,,58.55,-0.0323,86.012,201347,4,Rock Music
-5,Fifty Foot Hose,If Not This Time,250000,0.61699999999999999,2,22/12/1899,major,-0.0338,-2.68,0.00861,61.2,-0.0345,171.977,218667,4,Blues
0.868,Tai Verdes,DRUGS,670000,0.44900000000000001,8,24/12/1899,major,-0.0694,-1.07,,113.1,-0.0746,106.852,159547,4,Pop Music
0.943,Larry Tee,Licky (Work It Out) - Herv√© Goes Low Remix,180000,0.89100000000000001,7,28/12/1899,major,-0.366,-0.477,0.000181,57.04,-0.0679,125.959,359987,4,Alt Music
0.556,The Bright Light Social Hour,Sun King,400000,0.68300000000000005,1,22/12/1899,minor,-0.0374,-1.01,0.0577,72.9,-0.0694,101.006,190135,4,Indie Music
0.529,The Sleepy Jackson,Good Dancers,440000,0.84099999999999997,11,27/12/1899,minor,-0.0301,-0.426,0.0136,64.4,-0.0725,111.997,252133,4,Alt Music
-5,King Gizzard & The Lizard Wizard,Automation,500000,0.66100000000000003,6,24/12/1899,minor,-0.0362,-0.000229,0.0135,73,-0.0512,91.611,209804,4,Indie Music
0.74,Edwin McCain,T.C.B. or T.Y.A.,340000,0.95799999999999996,10,29/12/1899,major,-0.154,-2.51,5.84e-06,71.3,-0.083,104.069,218507,4,Rock Music
0.746,BTS,Dynamite,890000,0.76500000000000001,6,27/12/1899,minor,-0.0993,-0.112,,59.36,-0.0737,114.044,199054,4,Pop Music
0.508,Ustad Raees Khan,Hans Dhuni,250000,0.65000000000000002,9,22/12/1899,major,-0.0286,-4.04,0.349,56.64,-0.0173,99.925,3.987,4,Acoustic Folk
-5,The Used,Cathedral Bell,380000,0.56999999999999995,4,24/12/1899,minor,-0.159,-0.0278,0.709,81.1,-0.0495,180.043,184707,-5,Rock Music
0.594,Steven Wilson,PERSONAL SHOPPER,460000,0.63900000000000001,7,19/12/1899,major,-0.0346,-0.546,0.111,61.2,-0.0218,124.997,589307,4,Rock Music
0.551,Hadag Nahash,◊©◊û◊©,430000,0.68000000000000005,11,25/12/1899,minor,-0.0383,-4.41,0.000109,90.9,-0.0387,79.979,214756,4,Hip Hop Music
-5,Brant Bjork,Chocolatize,340000,0.91100000000000003,10,24/12/1899,minor,-0.0419,-0.385,0.000277,70.4,-0.068,102.666,154976,4,Rock Music
0.586,Bone Crusher,Never Scared (feat. Killer Mike & T.I.) - Club Mix,570000,0.92700000000000005,11,27/12/1899,minor,-0.194,-0.0924,1.85e-06,84.4,-0.0528,73.023,316133,4,Hip Hop Music
0.558,Pearl Jam,Amongst The Waves,500000,0.747,9,25/12/1899,major,-0.0319,-0.0371,,64.2,-0.0558,127.102,238880,4,Rock Music
0.56,Geva Alon,Hungry,160000,0.307,1,21/12/1899,minor,-0.0322,-8,3.05e-05,62.8,-0.0226,125.07,196200,4,Indie Music
-5,Greta Van Fleet,Age Of Man,560000,0.60099999999999998,6,26/12/1899,minor,-0.0304,-0.377,0.715,59.54,-0.0247,136.912,366187,4,Rock Music
-5,AURORA,Runaway,890000,0.30199999999999999,11,22/12/1899,major,-0.0372,-6.29,7.83e-05,60.4,-0.0123,114.089,248827,4,Alt Music
0.794,Reminisce,Ogaranya,460000,0.74199999999999999,-6,25/12/1899,minor,-0.103,-0.352,0.00768,62.4,-0.0657,100.002,192888,4,Pop Music
0.525,Def Leppard,High 'N' Dry (Saturday Night),450000,0.89700000000000002,2,24/12/1899,major,-0.0389,-0.251,0.765,63.1,-0.088,121.427,206550,4,Rock Music
0.616,Lucy Dacus,Forever Half Mast,380000,0.46100000000000002,9,21/12/1899,major,-0.0263,-1.35,0.00312,62.4,-0.0333,109.985,242488,4,Alt Music
-5,Naia Izumi,Soft Spoken,360000,0.309,9,19/12/1899,minor,-0.0888,-1.56,1.87e-06,56.42,-0.0531,176.19,264000,3,Alt Music
0.569,Rami Fortis,◊ê◊™ ◊ú◊ê,190000,0.753,7,25/12/1899,major,-0.0376,-0.0189,,111.9,-0.0376,94.289,206267,4,Rock Music
0.561,Nill,Control,470000,0.77700000000000002,11,25/12/1899,minor,-0.374,-0.1,,125.2,-0.0489,119.952,208109,4,Alt Music
0.645,Liran Danino,◊¶◊û◊ê◊î ◊ú◊ê◊î◊ë◊î,480000,0.49399999999999999,1,24/12/1899,major,-0.0357,-5.25,,68.8,-0.0516,124.98,207536,4,Pop Music
0.652,Tupperwave,Happy,320000,0.65100000000000002,11,24/12/1899,major,-0.0801,-0.593,0.203,60.8,-0.0416,94.982,176849,4,Indie Music
0.699,Sodhivine,Sitar Flex,120000,0.66200000000000003,8,25/12/1899,major,-0.0364,-0.0954,0.814,60.7,-0.0224,101.997,2.2353,4,Acoustic Folk
0.53,Shlomo Artzi,◊¢◊ú◊ê◊©,340000,0.45000000000000001,4,23/12/1899,minor,-0.0376,-7.5,,68.9,-0.035,166.493,198133,3,Rock Music
0.585,tiLLie,loud mouth,380000,0.89100000000000001,9,27/12/1899,major,-0.176,-0.36,,56.71,-0.0727,162.096,206216,4,Rock Music
-5,Drenge,We Can Do What We Want,330000,0.95699999999999996,7,26/12/1899,major,-0.0584,-0.000866,0.734,60.8,-0.0374,95.006,176547,4,Rock Music
0.687,311,Good Feeling,550000,0.89800000000000002,4,28/12/1899,minor,-0.0464,-0.0127,0.000444,57.43,-0.0436,100.014,203913,4,Rock Music
0.543,Advaita,Spinning,200000,0.442,8,19/12/1899,major,-0.0259,-8.39,0.39,64.8,-0.0388,110.036,6.656,4,Acoustic Folk
0.664,Tame Impala,Breathe Deeper,680000,0.84799999999999998,11,27/12/1899,minor,-0.0322,-0.245,0.000127,67.2,-0.0502,104.998,372867,4,Indie Music
-5,Dodgy,Staying Out For The Summer,260000,0.85199999999999998,7,24/12/1899,major,-0.0576,-0.121,,74.6,-0.0698,143.689,185267,4,Indie Music
0.577,Tombs,The Hunger,190000,0.91900000000000004,,24/12/1899,major,-0.0428,-0.00162,0.0543,66.1,-0.0432,125.062,269867,4,Metal Music
0.572,The Lightning Seeds,Lucky You,500000,0.85699999999999998,4,22/12/1899,minor,-0.037,-0.0341,0.0146,65.5,-0.0671,133.893,259667,4,Indie Music
-5,Carol,Comfort Me,240000,0.248,-6,18/12/1899,minor,-0.0306,-8.42,2.29e-05,57.23,-0.0116,106.439,267065,3,Indie Music
0.613,"Bickram Ghosh, Kala Ramnath, Barry Phillips",Yatra,210000,0.48699999999999999,2,21/12/1899,major,-0.0473,-7.88,0.337,60.4,-0.0477,90.029,6.377783333,4,Acoustic Folk
-5,Omer Adam,◊ë◊°◊ï◊£ ◊î◊õ◊ú ◊ó◊ï◊ú◊£,380000,0.34699999999999998,4,22/12/1899,major,-0.0299,-8.02,,57.51,-0.0463,96.005,211693,4,Pop Music
0.662,Eden Ben Zaken,Se√±orita,360000,0.505,11,21/12/1899,major,-0.0547,-1.75,,54.74,-0.0337,113.011,212711,4,Pop Music
-5,System Of A Down,Sugar,700000,0.88900000000000001,1,29/12/1899,major,-0.261,-0.0167,0.00215,75.8,-0.0586,131.073,153800,4,Rock Music
0.573,Nicki Minaj,Seeing Green (with Drake & Lil Wayne),800000,0.86699999999999999,-6,29/12/1899,minor,-0.168,-0.853,,88,-0.0231,74.861,339506,4,Hip Hop Music
0.694,Atrey,"Dark Prince, Pt. 3",460000,0.83099999999999996,1,24/12/1899,major,-0.0448,-0.00868,0.395,115.3,-0.0101,101.989,228028,4,Indie Music
0.608,Samantha Fish,Dirty,300000,0.45800000000000002,8,22/12/1899,major,-0.0456,-7.83,0.0485,62.5,-0.03,156.088,207307,4,Blues
0.531,Sparrow & Bird,Litania,570000,0.028199999999999999,8,11/12/1899,major,-0.0337,-5.96,0.314,61.4,-0.0157,94.739,3.919583333,4,Instrumental Music
0.644,"Geeta Dutt, Kishore Kumar",De Bhi Chuke Hum Dil Nazrana,20000,0.315,,22/12/1899,major,-0.252,-9.03,0.00135,60.7,-0.0917,129.623,3.316216667,4,Bollywood Music
0.556,Jean Loup,Torino,220000,0.753,4,24/12/1899,minor,-0.0464,-0.00508,0.0244,59.26,-0.0391,134.859,251373,4,Rock Music
0.692,Beastie Boys,Sure Shot,570000,0.79900000000000004,1,24/12/1899,major,-0.164,-3.88,,80.1,-0.0549,97.978,199667,4,Alt Music
0.712,Itay Levi,◊î◊ï◊ú◊õ◊™ ◊ô◊ó◊§◊î,410000,0.53700000000000003,1,24/12/1899,major,-0.0562,-4.29,,60.7,-0.0556,112.041,192313,4,Pop Music
0.571,Eden Hason,◊©◊ï◊©◊†◊ô◊ù ◊¢◊¶◊ï◊ë◊ï◊™ (◊ô◊©◊®◊ê◊ú ◊ë◊ô◊ì◊ï◊®),560000,0.442,8,21/12/1899,minor,-0.0429,-7.46,,59.97,-0.0308,140.027,209143,3,Pop Music
0.673,The Orphan The Poet,The Moxie,450000,0.78200000000000003,,26/12/1899,major,-0.0817,-0.0166,1.85e-05,84.1,-0.0883,135.082,163333,4,Alt Music
-5,Jay Prince,THE WORD,430000,0.61199999999999999,8,23/12/1899,minor,-0.134,-5.79,1.86e-06,60.3,-0.0515,80.751,232476,4,Hip Hop Music
0.557,Coldplay,The Scientist,830000,0.442,-6,24/12/1899,major,-0.0243,-7.31,1.46e-05,61,-0.0213,146.277,309600,4,Pop Music
-5,Blanco White,We Know Who U R - Recorded at Spotify Studios NYC,,0.29299999999999998,-6,20/12/1899,minor,-0.029,-6.88,0.0101,61.1,-0.0211,146.868,3.70471667,4,Acoustic Folk
-5,Beartooth,Hated,620000,0.98999999999999999,8,28/12/1899,major,-0.183,-0.00285,0.000893,95.4,-0.046,166.904,211430,4,Metal Music
-5,Widespread Panic,Climb to Safety,470000,0.88200000000000001,2,27/12/1899,major,-0.0482,-1.4,4.67e-06,62.4,-0.0777,105.063,281640,4,Rock Music
0.592,The Paul Butterfield Blues Band,Everything's Gonna Be Alright,230000,0.745,,23/12/1899,major,-0.0719,-6.62,0.00013,74.5,-0.093,138.002,178760,4,Rock Music
-5,The Milkshakes,Ida Honey (Tell Me You'll Be Mine),120000,0.68300000000000005,2,24/12/1899,minor,-0.092,-5.28,,69.7,-0.0834,118.71,135400,4,Blues
